id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description
sci-nature-srep	https://www.nature.com/srep.rss	rss	8	Scientific Reports	サイエンティフィック・リポーツ	academic	literature	en	nature,journal,srep	21600	New research from Scientific Reports (Springer Nature RSS).
sci-nature-tp	https://www.nature.com/tp.rss	rss	8	Translational Psychiatry	トランスレーショナル精神医学	academic	clinical	en	nature,journal,tp	21600	New research from Translational Psychiatry (Springer Nature RSS).
sci-nii-news	https://www.nii.ac.jp/news/rss.xml	rss	15	NII National Institute of Informatics	国立情報学研究所（NII）ニュース	academic	policy	ja	nii,japan,informatics	21600	National Institute of Informatics announcements on research data infrastructure and SINET.
sci-nistep-news	https://www.nistep.go.jp/feed	rss	15	NISTEP science and technology policy research	科学技術・学術政策研究所（NISTEP）	academic	policy	ja	japan,science-policy,nistep	86400	Japanese national science and technology policy research reports and indicators.
sci-planetary-society	https://www.planetary.org/rss/articles	rss	50	The Planetary Society articles	惑星協会 記事	space	spaceflight	en	planetary-science,advocacy	21600	Planetary Society analysis of planetary missions and space policy.
sci-pmda-rss-015	https://www.pmda.go.jp/rss_015.xml	rss	50	PMDA safety information 015	PMDA 安全性情報（015）	health	clinical	ja	pmda,japan,drug-safety	21600	PMDA Japanese drug and device safety publication channel.
sci-pmda-rss-016	https://www.pmda.go.jp/rss_016.xml	rss	50	PMDA safety information 016	PMDA 安全性情報（016）	health	clinical	ja	pmda,japan,drug-safety	21600	PMDA Japanese drug and device safety publication channel.
sci-pmda-rss-017	https://www.pmda.go.jp/rss_017.xml	rss	29	PMDA safety information 017	PMDA 安全性情報（017）	health	clinical	ja	pmda,japan,drug-safety	21600	PMDA Japanese drug and device safety publication channel.
sci-pmda-rss-018	https://www.pmda.go.jp/rss_018.xml	rss	48	PMDA safety information 018	PMDA 安全性情報（018）	health	clinical	ja	pmda,japan,drug-safety	21600	PMDA Japanese drug and device safety publication channel.
sci-pmda-rss-019	https://www.pmda.go.jp/rss_019.xml	rss	7	PMDA safety information 019	PMDA 安全性情報（019）	health	clinical	ja	pmda,japan,drug-safety	21600	PMDA Japanese drug and device safety publication channel.
sci-pmda-rss-020	https://www.pmda.go.jp/rss_020.xml	rss	13	PMDA safety information 020	PMDA 安全性情報（020）	health	clinical	ja	pmda,japan,drug-safety	21600	PMDA Japanese drug and device safety publication channel.
sci-pmda-rss-021	https://www.pmda.go.jp/rss_021.xml	rss	50	PMDA safety information 021	PMDA 安全性情報（021）	health	clinical	ja	pmda,japan,drug-safety	21600	PMDA Japanese drug and device safety publication channel.
sci-qst-press	https://www.qst.go.jp/rss/10/list7.xml	rss	100	QST National Institutes for Quantum Science and Technology	量子科学技術研究開発機構（QST）発表	science	physics	ja	qst,japan,quantum,fusion	21600	QST announcements on fusion (JT-60SA), quantum life science and radiological research.
sci-sciencedaily-computers-math	https://www.sciencedaily.com/rss/computers_math.xml	rss	60	ScienceDaily — computers math	サイエンスデイリー — 計算機・数学	academic	literature	en	sciencedaily,news,computers-math	21600	ScienceDaily research news digest for computers math.
sci-sciencedaily-computers-math-artificial-intelligence	https://www.sciencedaily.com/rss/computers_math/artificial_intelligence.xml	rss	60	ScienceDaily — computers math artificial intelligence	サイエンスデイリー — 人工知能	academic	literature	en	sciencedaily,news,computers-math-artificial-intelligence	21600	ScienceDaily research news digest for computers math artificial intelligence.
sci-sciencedaily-earth-climate	https://www.sciencedaily.com/rss/earth_climate.xml	rss	60	ScienceDaily — earth climate	サイエンスデイリー — 地球・気候	academic	literature	en	sciencedaily,news,earth-climate	21600	ScienceDaily research news digest for earth climate.
sci-sciencedaily-earth-climate-earthquakes	https://www.sciencedaily.com/rss/earth_climate/earthquakes.xml	rss	60	ScienceDaily — earth climate earthquakes	サイエンスデイリー — 地震	academic	literature	en	sciencedaily,news,earth-climate-earthquakes	21600	ScienceDaily research news digest for earth climate earthquakes.
sci-sciencedaily-fossils-ruins	https://www.sciencedaily.com/rss/fossils_ruins.xml	rss	60	ScienceDaily — fossils ruins	サイエンスデイリー — 化石・遺跡	academic	literature	en	sciencedaily,news,fossils-ruins	21600	ScienceDaily research news digest for fossils ruins.
sci-sciencedaily-health-medicine	https://www.sciencedaily.com/rss/health_medicine.xml	rss	60	ScienceDaily — health medicine	サイエンスデイリー — 健康・医学	academic	literature	en	sciencedaily,news,health-medicine	21600	ScienceDaily research news digest for health medicine.
sci-sciencedaily-health-medicine-infectious-diseases	https://www.sciencedaily.com/rss/health_medicine/infectious_diseases.xml	rss	60	ScienceDaily — health medicine infectious diseases	サイエンスデイリー — 感染症	academic	literature	en	sciencedaily,news,health-medicine-infectious-diseases	21600	ScienceDaily research news digest for health medicine infectious diseases.
sci-sciencedaily-health-medicine-vaccines	https://www.sciencedaily.com/rss/health_medicine/vaccines.xml	rss	60	ScienceDaily — health medicine vaccines	サイエンスデイリー — ワクチン	academic	literature	en	sciencedaily,news,health-medicine-vaccines	21600	ScienceDaily research news digest for health medicine vaccines.
sci-sciencedaily-living-well	https://www.sciencedaily.com/rss/living_well.xml	rss	60	ScienceDaily — living well	サイエンスデイリー — 生活と健康	academic	literature	en	sciencedaily,news,living-well	21600	ScienceDaily research news digest for living well.
sci-sciencedaily-matter-energy	https://www.sciencedaily.com/rss/matter_energy.xml	rss	60	ScienceDaily — matter energy	サイエンスデイリー — 物質・エネルギー	academic	literature	en	sciencedaily,news,matter-energy	21600	ScienceDaily research news digest for matter energy.
sci-sciencedaily-matter-energy-nanotechnology	https://www.sciencedaily.com/rss/matter_energy/nanotechnology.xml	rss	60	ScienceDaily — matter energy nanotechnology	サイエンスデイリー — ナノテクノロジー	academic	literature	en	sciencedaily,news,matter-energy-nanotechnology	21600	ScienceDaily research news digest for matter energy nanotechnology.
sci-sciencedaily-matter-energy-physics	https://www.sciencedaily.com/rss/matter_energy/physics.xml	rss	60	ScienceDaily — matter energy physics	サイエンスデイリー — 物理学	academic	literature	en	sciencedaily,news,matter-energy-physics	21600	ScienceDaily research news digest for matter energy physics.
sci-sciencedaily-mind-brain	https://www.sciencedaily.com/rss/mind_brain.xml	rss	60	ScienceDaily — mind brain	サイエンスデイリー — 心と脳	academic	literature	en	sciencedaily,news,mind-brain	21600	ScienceDaily research news digest for mind brain.
sci-sciencedaily-mind-brain-neuroscience	https://www.sciencedaily.com/rss/mind_brain/neuroscience.xml	rss	60	ScienceDaily — mind brain neuroscience	サイエンスデイリー — 神経科学	academic	literature	en	sciencedaily,news,mind-brain-neuroscience	21600	ScienceDaily research news digest for mind brain neuroscience.
sci-sciencedaily-plants-animals	https://www.sciencedaily.com/rss/plants_animals.xml	rss	60	ScienceDaily — plants animals	サイエンスデイリー — 動植物	academic	literature	en	sciencedaily,news,plants-animals	21600	ScienceDaily research news digest for plants animals.
sci-sciencedaily-plants-animals-microbes-and-more	https://www.sciencedaily.com/rss/plants_animals/microbes_and_more.xml	rss	60	ScienceDaily — plants animals microbes and more	サイエンスデイリー — 微生物ほか	academic	literature	en	sciencedaily,news,plants-animals-microbes-and-more	21600	ScienceDaily research news digest for plants animals microbes and more.
sci-sciencedaily-science-society	https://www.sciencedaily.com/rss/science_society.xml	rss	60	ScienceDaily — science society	サイエンスデイリー — 科学と社会	academic	literature	en	sciencedaily,news,science-society	21600	ScienceDaily research news digest for science society.
sci-sciencedaily-space-time	https://www.sciencedaily.com/rss/space_time.xml	rss	60	ScienceDaily — space time	サイエンスデイリー — 宇宙・時間	academic	literature	en	sciencedaily,news,space-time	21600	ScienceDaily research news digest for space time.
sci-sciencedaily-space-time-astronomy	https://www.sciencedaily.com/rss/space_time/astronomy.xml	rss	60	ScienceDaily — space time astronomy	サイエンスデイリー — 天文学	academic	literature	en	sciencedaily,news,space-time-astronomy	21600	ScienceDaily research news digest for space time astronomy.
sci-sciencedaily-space-time-space-exploration	https://www.sciencedaily.com/rss/space_time/space_exploration.xml	rss	60	ScienceDaily — space time space exploration	サイエンスデイリー — 宇宙探査	academic	literature	en	sciencedaily,news,space-time-space-exploration	21600	ScienceDaily research news digest for space time space exploration.
sci-sciencedaily-strange-offbeat	https://www.sciencedaily.com/rss/strange_offbeat.xml	rss	60	ScienceDaily — strange offbeat	サイエンスデイリー — 珍事・話題	academic	literature	en	sciencedaily,news,strange-offbeat	21600	ScienceDaily research news digest for strange offbeat.
sci-sciencedaily-top-environment	https://www.sciencedaily.com/rss/top/environment.xml	rss	60	ScienceDaily — top environment	サイエンスデイリー — 環境トップ	academic	literature	en	sciencedaily,news,top-environment	21600	ScienceDaily research news digest for top environment.
sci-sciencedaily-top-health	https://www.sciencedaily.com/rss/top/health.xml	rss	60	ScienceDaily — top health	サイエンスデイリー — 健康トップ	academic	literature	en	sciencedaily,news,top-health	21600	ScienceDaily research news digest for top health.
sci-sciencedaily-top-science	https://www.sciencedaily.com/rss/top/science.xml	rss	60	ScienceDaily — top science	サイエンスデイリー — 科学トップ	academic	literature	en	sciencedaily,news,top-science	21600	ScienceDaily research news digest for top science.
sci-sciencedaily-top-technology	https://www.sciencedaily.com/rss/top/technology.xml	rss	60	ScienceDaily — top technology	サイエンスデイリー — 技術トップ	academic	literature	en	sciencedaily,news,top-technology	21600	ScienceDaily research news digest for top technology.
sci-silso-sunspot-daily	https://www.sidc.be/SILSO/DATA/SN_d_tot_V2.0.csv	csv	5263	SILSO daily sunspot number	SILSO 日別黒点相対数	space	physics	en	solar,sunspot,silso	86400	Royal Observatory of Belgium daily international sunspot number, the reference solar activity series.
sci-silso-sunspot-monthly	https://www.sidc.be/SILSO/DATA/SN_m_tot_V2.0.csv	csv	3330	SILSO monthly sunspot number	SILSO 月別黒点相対数	space	physics	en	solar,sunspot,silso	86400	Monthly mean international sunspot number back to 1749.
sci-titech-events	https://www.titech.ac.jp/event/rss.xml	rss	30	Institute of Science Tokyo events	東京科学大学 イベント	academic	policy	ja	japan,university,events	86400	Institute of Science Tokyo seminar and symposium listings.
sci-titech-news	https://www.titech.ac.jp/news/rss.xml	rss	30	Institute of Science Tokyo news	東京科学大学（旧東工大）ニュース	academic	policy	ja	japan,university,research	21600	Institute of Science Tokyo research announcements.
sci-u-tokyo-press	https://www.u-tokyo.ac.jp/focus/ja/press/feed.rdf	rss	58	University of Tokyo press releases	東京大学 プレスリリース	academic	policy	ja	japan,university,research	21600	University of Tokyo research press releases.
sci-universe-today	https://www.universetoday.com/rss.xml	rss	20	Universe Today	ユニバース・トゥデイ	space	astronomy	en	astronomy,spaceflight	7200	Daily astronomy and space exploration reporting.
sci-who-outbreak-news	https://www.who.int/api/news/diseaseoutbreaknews?sf_provider=dynamicProvider372&sf_culture=en&%24orderby=PublicationDateAndTime%20desc&%24expand=EmergencyEvent&%24select=Title,PublicationDateAndTime,UrlName&%24format=json&%24top=50&%24count=true	json:value	50	WHO Disease Outbreak News	WHO 疾病アウトブレイク情報	health	clinical	en	who,outbreak,epidemic	3600	Official WHO outbreak notifications — the reference record of internationally notified events.
sci-zenodo-communities	https://zenodo.org/api/communities?size=50	json:hits.hits	50	Zenodo communities	Zenodo コミュニティ一覧	science	repository	en	zenodo,communities,open-data	86400	Thematic Zenodo communities and their curation policies.
sci-zenodo-latest	https://zenodo.org/api/records?size=25&sort=-mostrecent	json:hits.hits	25	Zenodo latest	Zenodo 最新	science	repository	en	zenodo,open-data,latest	21600	Most recently published Zenodo records of type latest.
sci-zenodo-dataset	https://zenodo.org/api/records?size=25&sort=-mostrecent&type=dataset	json:hits.hits	25	Zenodo dataset	Zenodo データセット	science	repository	en	zenodo,open-data,dataset	21600	Most recently published Zenodo records of type dataset.
sci-zenodo-image	https://zenodo.org/api/records?size=25&sort=-mostrecent&type=image	json:hits.hits	25	Zenodo image	Zenodo 画像	science	repository	en	zenodo,open-data,image	21600	Most recently published Zenodo records of type image.
